,0,1,2
16260,-1021,9,-174
16261,-1021,11,-171
16262,-1022,10,-173
16263,-1022,11,-172
16264,-1023,11,-170
16265,-1021,11,-165
16266,-1020,12,-167
16267,-1023,9,-167
16268,-1021,9,-166
16269,-1023,11,-166
16270,-1023,10,-167
16271,-1022,9,-168
16272,-1024,7,-174
16273,-1029,7,-166
16274,-1027,8,-172
16275,-1029,8,-172
16276,-1025,12,-172
16277,-1023,10,-178
16278,-1027,7,-173
16279,-1026,10,-177
16280,-1030,7,-170
16281,-1030,10,-172
16282,-1029,9,-171
16283,-1029,7,-170
16284,-1027,7,-171
16285,-1024,7,-172
16286,-1027,9,-166
16287,-1026,7,-170
16288,-1025,9,-169
16289,-1025,9,-168
16290,-1024,8,-168
16291,-1024,4,-167
16292,-1021,4,-170
16293,-1025,3,-168
16294,-1022,7,-164
16295,-1019,3,-175
16296,-1020,5,-177
16297,-1023,4,-173
16298,-1024,6,-175
16299,-1022,5,-175
16300,-1023,6,-177
16301,-1022,9,-172
16302,-1021,8,-171
16303,-1021,9,-173
16304,-1021,8,-173
16305,-1025,7,-174
16306,-1030,8,-178
16307,-1026,8,-179
16308,-1022,10,-175
16309,-1025,10,-171
16310,-1029,9,-172
16311,-1026,8,-175
16312,-1026,7,-172
16313,-1029,3,-167
16314,-1027,5,-166
16315,-1028,5,-166
16316,-1028,3,-166
16317,-1026,4,-164
16318,-1023,5,-164
16319,-1022,6,-166
16320,-1020,11,-170
16321,-1017,12,-168
16322,-1017,9,-177
16323,-1020,8,-200
16324,-1023,6,-215
16325,-1020,7,-199
16326,-1017,8,-143
16327,-1016,7,-111
16328,-1018,1,-116
16329,-1025,-1,-157
16330,-1034,-1,-184
16331,-1043,4,-191
16332,-1037,5,-179
16333,-1027,5,-160
16334,-1021,6,-155
16335,-1018,7,-167
16336,-1019,7,-171
16337,-1019,10,-184
16338,-1023,9,-187
16339,-1021,8,-188
16340,-1017,6,-182
16341,-1014,8,-177
16342,-1017,7,-170
16343,-1012,4,-164
16344,-1019,0,-161
16345,-1019,4,-164
16346,-1022,4,-170
16347,-1026,5,-173
16348,-1023,2,-170
16349,-1021,5,-173
16350,-1025,4,-174
16351,-1021,7,-170
16352,-1024,3,-168
16353,-1026,2,-154
16354,-1024,3,-161
16355,-1027,5,-166
16356,-1023,4,-171
16357,-1025,3,-164
16358,-1028,5,-170
16359,-1026,4,-176
16360,-1024,5,-170
16361,-1022,6,-171
16362,-1022,6,-174
16363,-1018,2,-173
16364,-1016,4,-170
16365,-1017,5,-171
16366,-1020,3,-171
16367,-1019,6,-174
16368,-1019,6,-177
16369,-1018,6,-171
16370,-1018,7,-170
16371,-1021,5,-178
16372,-1021,6,-175
16373,-1020,5,-173
16374,-1022,8,-173
16375,-1022,9,-175
16376,-1023,7,-175
16377,-1023,6,-174
16378,-1024,5,-176
16379,-1026,7,-170
16380,-1026,8,-166
16381,-1027,7,-176
16382,-1030,8,-171
16383,-1028,5,-174
16384,-1023,7,-173
16385,-1024,5,-177
16386,-1027,7,-183
16387,-1031,7,-191
16388,-1027,8,-178
16389,-1025,9,-150
16390,-1025,8,-149
16391,-1028,9,-153
16392,-1030,9,-170
16393,-1032,8,-190
16394,-1030,8,-199
16395,-1025,7,-184
16396,-1018,7,-175
16397,-1016,7,-170
16398,-1014,6,-167
16399,-1016,7,-166
16400,-1026,6,-170
16401,-1026,5,-173
16402,-1027,5,-172
16403,-1024,5,-177
16404,-1020,4,-183
16405,-1019,5,-178
16406,-1015,5,-179
16407,-1016,4,-177
16408,-1021,2,-170
16409,-1020,4,-178
16410,-1020,4,-173
16411,-1025,2,-170
16412,-1027,6,-174
16413,-1026,4,-174
16414,-1024,3,-175
16415,-1023,3,-173
16416,-1024,4,-173
16417,-1022,3,-172
16418,-1024,4,-170
16419,-1023,4,-175
16420,-1024,3,-177
16421,-1023,4,-174
16422,-1024,3,-173
16423,-1023,1,-172
16424,-1019,6,-172
16425,-1020,7,-171
16426,-1022,6,-176
16427,-1020,5,-178
16428,-1018,7,-176
16429,-1022,5,-180
16430,-1026,5,-174
16431,-1025,4,-173
16432,-1022,6,-175
16433,-1024,5,-174
16434,-1026,5,-176
16435,-1024,4,-181
16436,-1024,5,-176
16437,-1022,3,-177
16438,-1021,5,-180
16439,-1023,5,-175
16440,-1020,7,-176
16441,-1020,6,-179
16442,-1024,8,-177
16443,-1021,7,-171
16444,-1024,8,-173
16445,-1022,3,-178
16446,-1023,5,-177
16447,-1021,7,-174
16448,-1020,6,-170
16449,-1020,5,-174
16450,-1018,6,-175
16451,-1022,5,-177
16452,-1021,3,-180
16453,-1021,3,-174
16454,-1020,5,-173
16455,-1023,6,-180
16456,-1019,7,-179
16457,-1020,8,-178
16458,-1021,6,-177
16459,-1020,8,-180
16460,-1020,6,-176
16461,-1019,8,-178
16462,-1023,9,-175
16463,-1021,11,-176
16464,-1020,12,-175
16465,-1020,11,-175
16466,-1021,14,-177
16467,-1019,12,-178
16468,-1019,14,-176
16469,-1020,14,-177
16470,-1023,16,-178
16471,-1025,13,-178
16472,-1027,11,-173
16473,-1025,7,-172
16474,-1021,12,-177
16475,-1024,12,-174
16476,-1026,15,-176
16477,-1023,11,-173
16478,-1025,12,-174
16479,-1024,9,-174
16480,-1023,10,-177
16481,-1026,13,-174
16482,-1018,13,-172
16483,-1022,10,-173
16484,-1022,11,-178
16485,-1024,11,-174
16486,-1021,11,-172
16487,-1021,10,-175
16488,-1024,10,-177
16489,-1019,10,-176
16490,-1020,12,-174
16491,-1020,10,-175
16492,-1021,12,-173
16493,-1020,7,-174
16494,-1020,10,-173
16495,-1022,9,-176
16496,-1022,9,-176
16497,-1024,9,-180
16498,-1024,10,-177
16499,-1022,11,-178
16500,-1024,10,-179
16501,-1023,7,-178
16502,-1024,9,-178
16503,-1024,12,-177
16504,-1023,10,-179
16505,-1025,10,-178
16506,-1025,13,-181
16507,-1023,8,-178
16508,-1025,7,-173
16509,-1025,7,-175
16510,-1026,9,-173
16511,-1027,8,-171
16512,-1026,7,-174
16513,-1026,6,-171
16514,-1024,7,-175
16515,-1025,6,-173
16516,-1023,10,-175
16517,-1022,14,-172
16518,-1019,11,-173
16519,-1021,16,-172
16520,-1017,12,-176
16521,-1028,11,-208
16522,-1032,9,-220
16523,-1030,7,-202
16524,-1027,8,-149
16525,-1022,7,-117
16526,-1022,1,-118
16527,-1027,-4,-161
16528,-1039,-1,-191
16529,-1043,1,-196
16530,-1037,2,-187
16531,-1024,4,-167
16532,-1017,7,-155
16533,-1011,6,-169
16534,-1012,9,-181
16535,-1013,10,-191
16536,-1017,9,-192
16537,-1016,8,-197
16538,-1013,9,-185
16539,-1009,9,-184
16540,-1006,10,-174
16541,-1006,10,-170
16542,-1005,13,-167
16543,-1008,10,-165
16544,-1010,12,-172
16545,-1013,13,-172
16546,-1016,12,-175
16547,-1019,14,-171
16548,-1021,11,-172
16549,-1024,11,-168
16550,-1028,12,-161
16551,-1028,11,-164
16552,-1032,12,-164
16553,-1033,12,-165
16554,-1033,15,-172
16555,-1036,13,-173
16556,-1036,13,-175
16557,-1032,14,-180
16558,-1032,14,-180
16559,-1030,13,-178
16560,-1022,10,-181
16561,-1016,12,-182
16562,-1014,10,-179
16563,-1010,7,-176
16564,-1009,8,-175
16565,-1009,11,-173
16566,-1007,13,-166
16567,-1008,11,-166
16568,-1011,13,-167
16569,-1013,10,-167
16570,-1016,12,-165
16571,-1020,14,-169
16572,-1021,18,-178
16573,-1021,15,-177
16574,-1025,19,-177
16575,-1029,18,-186
16576,-1033,22,-178
16577,-1037,23,-179
16578,-1035,23,-182
16579,-1038,23,-174
16580,-1039,23,-178
16581,-1037,23,-175
16582,-1035,25,-175
16583,-1035,23,-178
16584,-1035,23,-182
16585,-1036,18,-196
16586,-1033,20,-180
16587,-1030,20,-161
16588,-1025,20,-149
16589,-1028,16,-161
16590,-1028,15,-184
16591,-1028,12,-199
16592,-1023,10,-201
16593,-1016,9,-191
16594,-1009,9,-181
16595,-1008,9,-175
16596,-1008,7,-163
16597,-1009,10,-167
16598,-1015,10,-170
16599,-1016,10,-169
16600,-1020,7,-171
16601,-1018,8,-168
16602,-1017,8,-172
16603,-1017,6,-168
16604,-1016,11,-174
16605,-1021,10,-174
16606,-1024,9,-172
16607,-1025,9,-178
16608,-1030,11,-177
16609,-1028,8,-175
16610,-1034,11,-178
16611,-1029,10,-180
16612,-1030,10,-183
16613,-1030,7,-179
16614,-1026,8,-182
16615,-1023,7,-179
16616,-1026,7,-182
16617,-1023,4,-179
16618,-1025,3,-175
16619,-1021,1,-179
16620,-1021,0,-180
16621,-1022,-1,-173
16622,-1022,0,-174
16623,-1022,-3,-172
16624,-1025,-1,-175
16625,-1021,0,-175
16626,-1027,1,-177
16627,-1023,-1,-179
16628,-1025,1,-176
16629,-1025,0,-179
16630,-1026,0,-181
16631,-1021,0,-184
16632,-1027,2,-177
16633,-1019,-1,-174
16634,-1021,0,-177
16635,-1018,0,-178
16636,-1015,2,-175
16637,-1015,0,-178
16638,-1013,2,-187
16639,-1017,1,-183
16640,-1012,0,-179
16641,-1016,-2,-175
16642,-1019,0,-176
16643,-1018,-1,-174
16644,-1023,-2,-178
16645,-1023,-3,-175
16646,-1021,-1,-179
16647,-1027,-1,-177
16648,-1028,-3,-177
16649,-1029,-3,-180
16650,-1027,-4,-180
16651,-1024,-2,-179
16652,-1024,-4,-178
16653,-1022,-3,-176
16654,-1019,0,-177
16655,-1017,0,-176
16656,-1017,-1,-176
16657,-1017,-2,-174
16658,-1019,-1,-174
16659,-1021,-1,-174
16660,-1027,0,-177
16661,-1024,0,-177
16662,-1030,-1,-179
16663,-1032,-2,-182
16664,-1032,3,-181
16665,-1034,1,-181
16666,-1032,1,-183
16667,-1036,1,-182
16668,-1036,-3,-175
16669,-1033,2,-183
16670,-1034,5,-181
16671,-1035,0,-186
16672,-1032,2,-183
16673,-1028,3,-183
16674,-1031,-1,-182
16675,-1029,0,-183
16676,-1024,0,-181
16677,-1020,0,-182
16678,-1018,-1,-182
16679,-1017,1,-183
16680,-1017,0,-183
16681,-1016,1,-182
16682,-1016,-1,-185
16683,-1012,-3,-177
16684,-1016,-2,-180
16685,-1012,-1,-179
16686,-1015,1,-182
16687,-1014,0,-184
16688,-1013,-1,-180
16689,-1016,1,-175
16690,-1018,2,-174
16691,-1016,0,-181
16692,-1016,1,-176
16693,-1020,1,-175
16694,-1022,0,-177
16695,-1021,1,-180
16696,-1023,1,-172
16697,-1025,0,-179
16698,-1024,1,-174
16699,-1028,0,-176
16700,-1029,1,-177
16701,-1027,-1,-181
16702,-1027,1,-176
16703,-1028,1,-180
16704,-1024,1,-177
16705,-1024,-1,-178
16706,-1023,0,-183
16707,-1021,0,-180
16708,-1022,-1,-178
16709,-1018,-1,-183
16710,-1018,-3,-178
16711,-1016,-2,-181
16712,-1017,-1,-184
16713,-1020,-5,-178
16714,-1018,-4,-182
16715,-1017,-5,-181
16716,-1021,-3,-178
16717,-1022,-3,-178
16718,-1020,-3,-175
16719,-1026,-4,-176
16720,-1022,-3,-174
16721,-1023,-2,-175
16722,-1024,-3,-176
16723,-1025,-5,-179
16724,-1023,-5,-177
16725,-1021,-2,-178
16726,-1019,-1,-174
16727,-1019,2,-178
16728,-1018,2,-179
16729,-1015,2,-185
16730,-1022,-1,-203
16731,-1026,-2,-221
16732,-1022,-3,-209
16733,-1018,-3,-171
16734,-1012,-5,-130
16735,-1013,-10,-123
16736,-1021,-17,-158
16737,-1030,-20,-192
16738,-1037,-11,-200
16739,-1034,-11,-190
16740,-1020,-11,-168
16741,-1015,-6,-159
16742,-1016,-6,-170
16743,-1014,-8,-180
16744,-1021,-3,-198
16745,-1020,-3,-197
16746,-1023,-3,-197
16747,-1021,-5,-186
16748,-1017,-8,-189
16749,-1018,-8,-171
16750,-1021,-6,-167
16751,-1025,-6,-173
16752,-1023,-5,-174
16753,-1026,-2,-180
16754,-1025,-2,-180
16755,-1025,-2,-184
16756,-1025,-1,-184
16757,-1024,-1,-180
16758,-1021,-2,-180
16759,-1023,-2,-180
16760,-1024,-2,-173
16761,-1023,-3,-174
16762,-1023,-4,-178
16763,-1023,-3,-180
16764,-1024,-4,-181
16765,-1020,-3,-182
16766,-1021,-2,-186
16767,-1020,-2,-186
16768,-1019,-5,-182
16769,-1016,-3,-182
16770,-1017,-1,-179
16771,-1018,-1,-181
16772,-1021,-4,-179
16773,-1022,-3,-178
16774,-1020,-3,-175
16775,-1021,-3,-173
16776,-1019,-4,-171
16777,-1024,-2,-174
16778,-1023,-2,-179
16779,-1021,-3,-182
16780,-1025,-2,-179
16781,-1023,-1,-181
16782,-1024,-3,-184
16783,-1021,-2,-177
16784,-1022,-1,-182
16785,-1022,0,-179
16786,-1027,1,-179
16787,-1024,0,-176
16788,-1024,0,-181
16789,-1025,1,-182
16790,-1026,1,-182
16791,-1023,2,-181
16792,-1024,0,-186
16793,-1026,0,-191
16794,-1022,0,-198
16795,-1020,2,-177
16796,-1018,2,-153
16797,-1024,3,-152
16798,-1025,1,-170
16799,-1032,0,-187
16800,-1028,0,-200
16801,-1030,0,-196
16802,-1021,1,-186
16803,-1016,-1,-179
16804,-1014,-1,-177
16805,-1017,-2,-176
16806,-1022,0,-175
16807,-1022,-1,-176
16808,-1022,0,-178
16809,-1027,-1,-181
16810,-1023,-1,-179
16811,-1022,-1,-182
16812,-1022,-5,-181
16813,-1019,-3,-178
16814,-1017,0,-178
16815,-1019,-1,-181
16816,-1023,0,-178
16817,-1026,-1,-179
16818,-1025,0,-175
16819,-1028,0,-182
16820,-1028,1,-183
16821,-1025,1,-182
16822,-1026,0,-185
16823,-1023,0,-181
16824,-1023,0,-181
16825,-1021,1,-183
16826,-1024,2,-181
16827,-1021,0,-181
16828,-1023,0,-182
16829,-1019,0,-177
16830,-1021,-1,-182
16831,-1019,-1,-179
16832,-1019,-1,-181
16833,-1018,0,-177
16834,-1021,1,-184
16835,-1020,0,-181
16836,-1019,0,-178
16837,-1021,0,-183
16838,-1021,-1,-183
16839,-1018,0,-181
16840,-1020,1,-182
16841,-1020,-2,-181
16842,-1017,0,-182
16843,-1023,0,-184
16844,-1021,0,-181
16845,-1021,1,-180
16846,-1024,1,-180
16847,-1019,0,-182
16848,-1022,-1,-180
16849,-1022,1,-175
16850,-1022,0,-178
16851,-1021,1,-183
16852,-1023,1,-185
16853,-1021,-3,-181
16854,-1021,-1,-181
16855,-1020,0,-181
16856,-1019,-1,-179
16857,-1020,-1,-184
16858,-1021,0,-180
16859,-1021,-2,-182
16860,-1024,-2,-180
16861,-1021,-2,-181
16862,-1020,-2,-185
16863,-1024,-2,-180
16864,-1020,-2,-185
16865,-1018,0,-179
16866,-1019,1,-183
16867,-1020,0,-182
16868,-1022,0,-182
16869,-1024,1,-179
16870,-1020,-1,-181
16871,-1022,-1,-178
16872,-1023,0,-184
16873,-1025,1,-183
16874,-1022,1,-180
16875,-1024,0,-184
16876,-1021,1,-180
16877,-1023,-2,-179
16878,-1023,-2,-178
16879,-1023,-2,-179
16880,-1021,-1,-179
16881,-1022,1,-179
16882,-1022,-3,-178
16883,-1021,-1,-180
16884,-1021,-2,-177
16885,-1021,-2,-181
16886,-1021,0,-181
16887,-1021,-1,-182
16888,-1021,-1,-181
16889,-1021,0,-181
16890,-1023,-1,-176
16891,-1020,0,-176
16892,-1021,-1,-177
16893,-1016,-2,-177
16894,-1021,0,-180
16895,-1022,-1,-182
16896,-1023,0,-177
16897,-1021,0,-180
16898,-1021,2,-180
16899,-1018,1,-179
16900,-1020,3,-180
16901,-1021,1,-182
16902,-1022,0,-179
16903,-1020,1,-182
16904,-1020,0,-183
16905,-1024,-1,-184
16906,-1023,0,-181
16907,-1024,0,-181
16908,-1025,0,-177
16909,-1023,-2,-181
16910,-1024,1,-184
16911,-1022,0,-181
16912,-1025,-2,-180
16913,-1023,-1,-181
16914,-1026,0,-179
16915,-1023,2,-186
16916,-1021,0,-189
16917,-1019,0,-184
16918,-1021,-1,-183
16919,-1024,0,-184
16920,-1025,0,-179
16921,-1018,1,-185
16922,-1018,-1,-181
16923,-1019,-1,-180
16924,-1019,-1,-183
16925,-1022,-1,-177
16926,-1020,-1,-176
16927,-1022,-1,-182
16928,-1023,-5,-175
16929,-1025,-3,-174
16930,-1022,-2,-173
16931,-1026,-3,-179
16932,-1025,-2,-178
16933,-1025,-3,-178
16934,-1022,-2,-178
16935,-1021,2,-179
16936,-1020,2,-181
16937,-1019,2,-180
16938,-1016,2,-185
16939,-1019,1,-202
16940,-1025,-1,-217
16941,-1020,0,-207
16942,-1018,0,-170
16943,-1015,-3,-131
16944,-1017,-5,-125
16945,-1021,-8,-158
16946,-1033,-11,-194
16947,-1039,-4,-199
16948,-1034,-1,-192
16949,-1020,-4,-173
16950,-1012,1,-161
16951,-1011,0,-172
16952,-1014,0,-189
16953,-1021,0,-193
16954,-1025,2,-199
16955,-1021,2,-191
16956,-1021,0,-187
16957,-1017,1,-185
16958,-1016,-2,-179
16959,-1017,-2,-175
16960,-1018,0,-169
16961,-1024,0,-174
16962,-1024,1,-180
16963,-1026,0,-181
16964,-1027,2,-184
16965,-1026,1,-180
16966,-1024,3,-179
16967,-1025,1,-179
16968,-1023,0,-176
16969,-1023,-1,-175
16970,-1026,0,-176
16971,-1025,0,-176
16972,-1027,0,-181
16973,-1025,-1,-181
16974,-1023,2,-180
16975,-1020,0,-185
16976,-1018,3,-185
16977,-1015,1,-188
16978,-1015,1,-183
16979,-1014,1,-188
16980,-1017,0,-184
16981,-1014,-2,-179
16982,-1017,-1,-181
16983,-1019,-2,-180
16984,-1015,0,-178
16985,-1018,-1,-179
16986,-1021,0,-178
16987,-1022,0,-178
16988,-1023,0,-184
16989,-1024,0,-183
16990,-1027,0,-183
16991,-1024,0,-181
16992,-1030,0,-183
16993,-1028,0,-178
16994,-1026,-1,-181
16995,-1026,-1,-180
16996,-1025,0,-182
16997,-1025,-1,-183
16998,-1025,-1,-183
16999,-1025,0,-184
17000,-1026,0,-186
17001,-1025,0,-190
17002,-1022,-5,-195
17003,-1026,0,-195
17004,-1024,-1,-171
17005,-1020,1,-145
17006,-1022,1,-159
17007,-1021,0,-177
17008,-1026,-1,-193
17009,-1028,0,-202
17010,-1021,-1,-196
17011,-1014,-1,-183
17012,-1010,0,-180
17013,-1015,-4,-176
17014,-1017,-1,-177
17015,-1021,-1,-176
17016,-1021,-1,-177
17017,-1026,-5,-175
17018,-1024,0,-179
17019,-1022,-2,-187
17020,-1019,-2,-183
17021,-1016,1,-185
17022,-1018,0,-178
17023,-1018,0,-178
17024,-1019,1,-179
17025,-1022,0,-181
17026,-1023,0,-183
17027,-1026,0,-180
17028,-1026,0,-186
17029,-1025,0,-184
17030,-1025,0,-185
17031,-1025,0,-182
17032,-1026,-1,-182
17033,-1026,-4,-181
17034,-1023,0,-183
17035,-1021,-2,-186
17036,-1023,1,-183
17037,-1023,-1,-182
17038,-1024,-1,-181
17039,-1021,0,-182
17040,-1022,0,-177
17041,-1020,-2,-178
17042,-1023,1,-178
17043,-1020,-1,-179
17044,-1021,0,-181
17045,-1022,1,-185
17046,-1023,1,-181
17047,-1022,2,-182
17048,-1020,2,-184
17049,-1020,-1,-185
17050,-1020,0,-183
17051,-1021,1,-181
17052,-1019,3,-184
17053,-1022,2,-182
17054,-1020,0,-178
17055,-1020,4,-181
17056,-1023,1,-181
17057,-1024,1,-182
17058,-1022,1,-185
17059,-1021,0,-186
17060,-1024,-1,-185
17061,-1021,1,-185
17062,-1020,1,-185
17063,-1025,-1,-182
17064,-1022,0,-175
17065,-1020,-1,-183
17066,-1023,1,-179
17067,-1026,0,-182
17068,-1024,0,-182
17069,-1024,-2,-182
17070,-1024,1,-179
17071,-1023,-1,-183
17072,-1021,0,-181
17073,-1023,-2,-178
17074,-1022,-1,-180
17075,-1022,1,-180
17076,-1022,2,-179
17077,-1020,0,-179
17078,-1018,-1,-183
17079,-1020,2,-184
17080,-1019,0,-183
17081,-1019,0,-181
17082,-1020,0,-176
17083,-1024,-2,-177
17084,-1023,2,-187
17085,-1022,0,-180
17086,-1024,-4,-181
17087,-1022,-1,-182
17088,-1022,0,-179
17089,-1020,0,-180
17090,-1022,-1,-182
17091,-1021,1,-182
17092,-1023,2,-181
17093,-1025,0,-184
17094,-1021,0,-181
17095,-1023,0,-187
17096,-1021,1,-181
17097,-1020,0,-185
17098,-1019,0,-182
17099,-1021,0,-181
17100,-1020,0,-184
17101,-1020,2,-183
17102,-1022,0,-181
17103,-1021,0,-182
17104,-1023,0,-184
17105,-1019,3,-185
17106,-1019,2,-182
17107,-1020,0,-180
17108,-1019,0,-184
17109,-1018,2,-180
17110,-1021,2,-181
17111,-1018,2,-182
17112,-1022,0,-184
17113,-1021,-1,-184
17114,-1022,-1,-177
17115,-1024,0,-180
17116,-1022,0,-184
17117,-1025,1,-175
17118,-1024,-1,-182
17119,-1023,1,-180
17120,-1024,0,-182
17121,-1022,-1,-178
17122,-1023,1,-184
17123,-1020,2,-182
17124,-1019,0,-184
17125,-1021,0,-181
17126,-1018,1,-182
17127,-1019,0,-187
17128,-1018,1,-187
17129,-1018,2,-182
17130,-1021,0,-180
17131,-1022,-1,-180
17132,-1019,-1,-181
17133,-1023,-1,-179
17134,-1022,-2,-178
17135,-1022,-1,-177
17136,-1021,-2,-180
17137,-1022,-1,-177
17138,-1026,0,-179
17139,-1021,-2,-180
17140,-1023,-2,-178
17141,-1024,-1,-180
17142,-1022,0,-176
17143,-1018,1,-174
17144,-1017,3,-179
17145,-1016,6,-184
17146,-1016,2,-197
17147,-1022,0,-216
17148,-1026,0,-215
17149,-1018,0,-192
17150,-1016,-2,-142
17151,-1012,-3,-125
17152,-1020,-8,-144
17153,-1034,-10,-177
17154,-1040,-6,-200
17155,-1039,-2,-191
17156,-1028,0,-178
17157,-1016,2,-157
17158,-1012,3,-168
17159,-1015,1,-182
17160,-1018,1,-197
17161,-1020,2,-198
17162,-1023,3,-198
17163,-1020,0,-193
17164,-1017,0,-184
17165,-1013,-1,-183
17166,-1015,0,-181
17167,-1014,0,-176
17168,-1018,1,-179
17169,-1021,1,-177
17170,-1020,1,-180
17171,-1029,2,-183
17172,-1026,0,-180
17173,-1027,2,-183
17174,-1025,1,-181
17175,-1025,1,-182
17176,-1025,2,-179
17177,-1025,0,-183
17178,-1026,0,-177
17179,-1028,1,-179
17180,-1025,0,-185
17181,-1022,1,-186
17182,-1024,0,-182
17183,-1020,0,-183
17184,-1021,2,-187
17185,-1016,4,-187
17186,-1016,3,-183
17187,-1016,3,-185
17188,-1017,2,-183
17189,-1015,-1,-179
17190,-1012,2,-177
17191,-1015,3,-180
17192,-1018,0,-177
17193,-1020,-1,-181
17194,-1019,0,-182
17195,-1021,1,-182
17196,-1021,1,-185
17197,-1022,1,-181
17198,-1024,0,-182
17199,-1022,0,-184
17200,-1026,-2,-183
17201,-1024,-2,-179
17202,-1030,0,-182
17203,-1027,0,-178
17204,-1026,0,-181
17205,-1026,-1,-180
17206,-1026,0,-179
17207,-1024,2,-182
17208,-1026,0,-189
17209,-1025,0,-197
17210,-1024,-1,-196
17211,-1021,2,-166
17212,-1021,0,-150
17213,-1022,0,-162
17214,-1023,2,-177
17215,-1023,-1,-192
17216,-1024,-2,-203
17217,-1017,-1,-192
17218,-1012,0,-188
17219,-1011,-1,-180
17220,-1015,-1,-180
17221,-1020,-1,-182
17222,-1023,-3,-179
17223,-1024,-5,-175
17224,-1029,-3,-177
17225,-1025,-1,-182
17226,-1018,-2,-185
17227,-1021,0,-182
17228,-1020,1,-181
17229,-1019,0,-179
17230,-1020,-1,-178
17231,-1020,-1,-175
17232,-1023,1,-180
17233,-1023,0,-181
17234,-1023,0,-180
17235,-1024,0,-182
17236,-1027,-1,-182
17237,-1025,-1,-183
17238,-1022,0,-181
17239,-1025,3,-184
17240,-1022,1,-184
17241,-1025,-2,-178
17242,-1024,1,-179
17243,-1025,0,-181
17244,-1027,2,-181
17245,-1022,-2,-182
17246,-1023,0,-182
17247,-1022,0,-182
17248,-1017,-1,-179
17249,-1017,-2,-178
17250,-1018,-1,-180
17251,-1021,0,-185
17252,-1020,0,-179
17253,-1020,0,-183
17254,-1019,0,-182
17255,-1020,1,-185
17256,-1023,-1,-181
17257,-1022,1,-184
17258,-1025,1,-183
17259,-1022,1,-183
17260,-1022,-1,-181
17261,-1025,1,-184
17262,-1024,0,-182
17263,-1026,2,-182
17264,-1029,2,-174
17265,-1030,2,-174
17266,-1029,2,-175
17267,-1032,0,-179
17268,-1032,0,-177
17269,-1033,2,-178
17270,-1028,2,-185
17271,-1029,1,-183
17272,-1029,-1,-179
17273,-1029,1,-180
17274,-1028,1,-178
17275,-1028,2,-183
17276,-1027,1,-179
17277,-1024,-1,-178
17278,-1027,0,-178
17279,-1026,-1,-174
17280,-1022,-1,-181
17281,-1021,1,-179
17282,-1021,0,-173
17283,-1022,-2,-179
17284,-1020,-1,-179
17285,-1022,0,-173
17286,-1024,0,-174
17287,-1022,1,-179
17288,-1022,0,-176
17289,-1023,-1,-175
17290,-1026,1,-174
17291,-1023,0,-179
17292,-1024,1,-178
17293,-1024,1,-177
17294,-1023,1,-175
17295,-1020,1,-174
17296,-1020,1,-172
17297,-1022,1,-176
17298,-1024,0,-176
17299,-1020,-1,-173
17300,-1020,-1,-174
17301,-1021,0,-174
17302,-1019,-2,-173
17303,-1022,0,-172
17304,-1022,0,-181
17305,-1023,-2,-171
17306,-1022,0,-172
17307,-1024,-1,-172
17308,-1024,-1,-175
17309,-1024,-1,-171
17310,-1022,0,-174
17311,-1024,0,-167
17312,-1028,0,-174
17313,-1024,0,-173
17314,-1025,1,-172
17315,-1025,-2,-169
17316,-1024,-1,-174
17317,-1022,0,-176
17318,-1021,0,-169
17319,-1020,2,-171
17320,-1021,3,-172
17321,-1023,2,-170
17322,-1026,-1,-169
17323,-1023,0,-170
17324,-1022,0,-173
17325,-1026,2,-175
17326,-1027,0,-170
17327,-1025,1,-170
17328,-1026,1,-175
17329,-1027,2,-171
17330,-1026,2,-170
17331,-1024,0,-170
17332,-1024,-1,-168
17333,-1022,0,-171
17334,-1027,-1,-167
17335,-1025,-1,-171
17336,-1024,0,-167
17337,-1023,0,-169
17338,-1024,-1,-166
17339,-1023,1,-167
17340,-1025,0,-167
17341,-1026,0,-163
17342,-1021,1,-163
17343,-1021,3,-162
17344,-1020,2,-168
17345,-1016,3,-171
17346,-1014,5,-165
17347,-1019,1,-181
17348,-1025,0,-204
17349,-1029,-2,-207
17350,-1026,-1,-187
17351,-1023,-3,-143
17352,-1021,-7,-119
17353,-1026,-6,-127
17354,-1032,-5,-161
17355,-1037,-5,-183
17356,-1029,-4,-178
17357,-1024,-2,-173
17358,-1014,-1,-162
17359,-1009,-1,-171
17360,-1011,1,-174
17361,-1014,0,-179
17362,-1020,-1,-169
17363,-1020,-1,-182
17364,-1022,0,-189
17365,-1021,-2,-188
17366,-1017,2,-182
17367,-1015,1,-176
17368,-1017,1,-167
17369,-1022,3,-170
17370,-1021,3,-173
17371,-1029,3,-180
17372,-1036,4,-183
17373,-1036,5,-182
17374,-1038,3,-184
17375,-1037,3,-181
17376,-1033,2,-179
17377,-1030,3,-176
17378,-1025,1,-174
17379,-1025,0,-177
17380,-1019,2,-177
17381,-1017,0,-179
17382,-1012,0,-175
17383,-1007,-2,-177
17384,-1007,-2,-174
17385,-1007,-2,-170
17386,-1003,-1,-176
17387,-1003,-2,-176
17388,-1003,-3,-168
17389,-1006,-5,-173
17390,-1006,-5,-170
17391,-1008,-2,-171
