,0
11684,170
11685,125
11686,44
11687,-26
11688,-78
11689,-165
11690,-243
11691,-243
11692,-236
11693,-245
11694,-234
11695,-222
11696,-219
11697,-205
11698,-189
11699,-177
11700,-160
11701,-153
11702,-153
11703,-141
11704,-132
11705,-127
11706,-125
11707,-146
11708,-179
11709,-182
11710,-165
11711,-158
11712,-151
11713,-137
11714,-134
11715,-144
11716,-141
11717,-141
11718,-153
11719,-153
11720,-144
11721,-144
11722,-144
11723,-132
11724,-120
11725,-111
11726,-106
11727,-111
11728,-113
11729,-99
11730,-87
11731,-78
11732,-70
11733,-78
11734,-104
11735,-115
11736,-104
11737,-89
11738,-85
11739,-89
11740,-104
11741,-99
11742,-82
11743,-80
11744,-78
11745,-73
11746,-80
11747,-82
11748,-75
11749,-73
11750,-85
11751,-94
11752,-101
11753,-104
11754,-92
11755,-73
11756,-78
11757,-92
11758,-111
11759,-160
11760,-198
11761,-189
11762,-177
11763,-189
11764,-189
11765,-186
11766,-189
11767,-174
11768,-151
11769,-139
11770,-99
11771,82
11772,439
11773,780
11774,690
11775,-82
11776,-787
11777,-598
11778,-193
11779,-222
11780,-231
11781,-130
11782,-163
11783,-189
11784,-130
11785,-118
11786,-130
11787,-99
11788,-70
11789,-59
11790,-44
11791,-35
11792,-16
11793,9
11794,16
11795,35
11796,66
11797,75
11798,94
11799,132
11800,151
11801,165
11802,193
11803,205
11804,210
11805,222
11806,215
11807,189
11808,160
11809,101
11810,26
11811,-33
11812,-78
11813,-118
11814,-151
11815,-170
11816,-174
11817,-174
11818,-165
11819,-153
11820,-137
11821,-118
11822,-115
11823,-115
11824,-106
11825,-89
11826,-78
11827,-80
11828,-80
11829,-82
11830,-85
11831,-80
11832,-73
11833,-63
11834,-80
11835,-139
11836,-174
11837,-148
11838,-139
11839,-179
11840,-210
11841,-234
11842,-269
11843,-262
11844,-222
11845,-212
11846,-231
11847,-241
11848,-238
11849,-229
11850,-224
11851,-224
11852,-215
11853,-198
11854,-198
11855,-203
11856,-186
11857,-167
11858,-158
11859,-153
11860,-158
11861,-151
11862,-127
11863,-120
11864,-120
11865,-101
11866,-104
11867,-122
11868,-111
11869,-82
11870,-75
11871,-75
11872,-85
11873,-104
11874,-111
11875,-106
11876,-96
11877,-108
11878,-153
11879,-186
11880,-165
11881,-144
11882,-144
11883,-134
11884,-127
11885,-125
11886,-106
11887,0
11888,290
11889,706
11890,919
11891,442
11892,-487
11893,-737
11894,-264
11895,-92
11896,-186
11897,-94
11898,-30
11899,-75
11900,-52
11901,-11
11902,-18
11903,-14
11904,-2
11905,-21
11906,-28
11907,0
11908,16
11909,11
11910,-4
11911,-47
11912,-52
11913,-9
11914,11
11915,23
11916,61
11917,87
11918,96
11919,115
11920,139
11921,146
11922,146
11923,134
11924,101
11925,47
11926,-16
11927,-63
11928,-96
11929,-132
11930,-163
11931,-177
11932,-177
11933,-172
11934,-160
11935,-141
11936,-130
11937,-132
11938,-125
11939,-108
11940,-99
11941,-92
11942,-104
11943,-122
11944,-122
11945,-104
11946,-96
11947,-87
11948,-78
11949,-92
11950,-108
11951,-96
11952,-78
11953,-73
11954,-73
11955,-78
11956,-85
11957,-78
11958,-63
11959,-59
11960,-49
11961,-49
11962,-63
11963,-63
11964,-47
11965,-37
11966,-35
11967,-37
11968,-59
11969,-80
11970,-87
11971,-106
11972,-132
11973,-132
11974,-139
11975,-158
11976,-141
11977,-120
11978,-120
11979,-125
11980,-156
11981,-200
11982,-196
11983,-153
11984,-139
11985,-137
11986,-130
11987,-139
11988,-151
11989,-139
11990,-127
11991,-139
11992,-151
11993,-160
11994,-174
11995,-172
11996,-139
11997,-33
11998,241
11999,647
12000,877
12001,420
12002,-489
12003,-737
12004,-278
12005,-125
12006,-252
12007,-189
12008,-115
12009,-146
12010,-137
12011,-99
12012,-94
12013,-92
12014,-66
12015,-52
12016,-49
12017,-35
12018,-16
12019,-9
12020,7
12021,33
12022,47
12023,66
12024,89
12025,104
12026,120
12027,151
12028,172
12029,184
12030,198
12031,196
12032,177
12033,158
12034,127
12035,78
12036,11
12037,-78
12038,-165
12039,-205
12040,-215
12041,-219
12042,-217
12043,-210
12044,-208
12045,-208
12046,-198
12047,-182
12048,-163
12049,-146
12050,-141
12051,-144
12052,-139
12053,-125
12054,-113
12055,-106
12056,-122
12057,-170
12058,-198
12059,-174
12060,-156
12061,-158
12062,-153
12063,-156
12064,-163
12065,-151
12066,-134
12067,-127
12068,-118
12069,-115
12070,-137
12071,-148
12072,-130
12073,-113
12074,-111
12075,-108
12076,-113
12077,-111
12078,-96
12079,-82
12080,-75
12081,-75
12082,-82
12083,-85
12084,-68
12085,-59
12086,-56
12087,-54
12088,-63
12089,-78
12090,-78
12091,-73
12092,-63
12093,-54
12094,-59
12095,-66
12096,-63
12097,-66
12098,-73
12099,-75
12100,-70
12101,-75
12102,-101
12103,-122
12104,-108
12105,-89
12106,-44
12107,139
12108,498
12109,843
12110,732
12111,-63
12112,-716
12113,-458
12114,-87
12115,-189
12116,-234
12117,-127
12118,-139
12119,-165
12120,-130
12121,-118
12122,-118
12123,-101
12124,-92
12125,-92
12126,-108
12127,-141
12128,-134
12129,-96
12130,-82
12131,-68
12132,-40
12133,-28
12134,-26
12135,-11
12136,18
12137,49
12138,75
12139,92
12140,99
12141,101
12142,89
12143,66
12144,33
12145,-21
12146,-80
12147,-125
12148,-160
12149,-184
12150,-191
12151,-193
12152,-198
12153,-196
12154,-184
12155,-172
12156,-156
12157,-139
12158,-134
12159,-132
12160,-125
12161,-113
12162,-101
12163,-92
12164,-89
12165,-101
12166,-122
12167,-144
12168,-167
12169,-182
12170,-172
12171,-172
12172,-179
12173,-167
12174,-148
12175,-144
12176,-139
12177,-141
12178,-148
12179,-137
12180,-118
12181,-108
12182,-101
12183,-101
12184,-111
12185,-106
12186,-87
12187,-78
12188,-73
12189,-73
12190,-80
12191,-78
12192,-61
12193,-54
12194,-49
12195,-54
12196,-101
12197,-158
12198,-158
12199,-144
12200,-141
12201,-139
12202,-141
12203,-137
12204,-111
12205,-89
12206,-75
12207,-63
12208,-70
12209,-89
12210,-94
12211,-82
12212,-70
12213,-82
12214,-104
12215,-104
12216,-99
12217,-92
12218,-33
12219,156
12220,515
12221,867
12222,761
12223,-35
12224,-678
12225,-411
12226,-44
12227,-139
12228,-170
12229,-68
12230,-94
12231,-132
12232,-99
12233,-118
12234,-163
12235,-153
12236,-132
12237,-134
12238,-144
12239,-141
12240,-127
12241,-115
12242,-99
12243,-73
12244,-54
12245,-37
12246,-11
12247,11
12248,35
12249,63
12250,85
12251,101
12252,118
12253,115
12254,99
12255,75
12256,40
12257,-11
12258,-68
12259,-120
12260,-163
12261,-198
12262,-238
12263,-257
12264,-243
12265,-229
12266,-234
12267,-234
12268,-217
12269,-189
12270,-170
12271,-174
12272,-205
12273,-241
12274,-234
12275,-205
12276,-196
12277,-189
12278,-179
12279,-182
12280,-184
12281,-174
12282,-153
12283,-144
12284,-144
12285,-146
12286,-146
12287,-137
12288,-120
12289,-111
12290,-111
12291,-118
12292,-122
12293,-113
12294,-108
12295,-118
12296,-113
12297,-108
12298,-141
12299,-174
12300,-151
12301,-122
12302,-125
12303,-122
12304,-120
12305,-118
12306,-106
12307,-96
12308,-89
12309,-85
12310,-92
12311,-94
12312,-68
12313,-49
12314,-42
12315,-23
12316,-26
12317,-49
12318,-52
12319,-40
12320,-35
12321,-30
12322,-35
12323,-42
12324,-30
12325,-21
12326,-33
12327,0
12328,198
12329,567
12330,874
12331,692
12332,-122
12333,-737
12334,-472
12335,-111
12336,-160
12337,-151
12338,-42
12339,-63
12340,-87
12341,-63
12342,-94
12343,-132
12344,-101
12345,-73
12346,-78
12347,-63
12348,-40
12349,-30
12350,-14
12351,2
12352,-4
12353,-7
12354,14
12355,23
12356,23
12357,47
12358,61
12359,59
12360,68
12361,78
12362,73
12363,63
12364,16
12365,-66
12366,-125
12367,-172
12368,-231
12369,-267
12370,-288
12371,-300
12372,-297
12373,-295
12374,-286
12375,-267
12376,-252
12377,-236
12378,-215
12379,-203
12380,-198
12381,-189
12382,-177
12383,-167
12384,-156
12385,-141
12386,-139
12387,-148
12388,-148
12389,-141
12390,-148
12391,-156
12392,-153
12393,-156
12394,-165
12395,-153
12396,-134
12397,-125
12398,-115
12399,-120
12400,-130
12401,-115
12402,-92
12403,-87
12404,-82
12405,-80
12406,-94
12407,-87
12408,-63
12409,-54
12410,-52
12411,-44
12412,-52
12413,-54
12414,-40
12415,-33
12416,-30
12417,-42
12418,-89
12419,-122
12420,-96
12421,-70
12422,-80
12423,-92
12424,-96
12425,-108
12426,-111
12427,-96
12428,-78
12429,-68
12430,-73
12431,-80
12432,-70
12433,-52
12434,-11
12435,130
12436,444
12437,827
12438,874
12439,189
12440,-638
12441,-586
12442,-130
12443,-108
12444,-172
12445,-66
12446,-44
12447,-82
12448,-52
12449,-28
12450,-42
12451,-35
12452,-7
12453,-4
12454,-21
12455,-28
12456,-16
12457,-4
12458,-14
12459,-33
12460,-21
12461,7
12462,7
12463,4
12464,30
12465,40
12466,40
12467,56
12468,70
12469,61
12470,47
12471,28
12472,-11
12473,-63
12474,-113
12475,-160
12476,-200
12477,-224
12478,-241
12479,-241
12480,-231
12481,-226
12482,-224
12483,-212
12484,-203
12485,-196
12486,-191
12487,-198
12488,-196
12489,-186
12490,-179
12491,-170
12492,-153
12493,-156
12494,-198
12495,-238
12496,-226
12497,-200
12498,-196
12499,-191
12500,-182
12501,-186
12502,-189
12503,-172
12504,-156
12505,-144
12506,-137
12507,-141
12508,-144
12509,-130
12510,-113
12511,-104
12512,-99
12513,-104
12514,-108
12515,-99
12516,-82
12517,-75
12518,-87
12519,-108
12520,-120
12521,-106
12522,-89
12523,-94
12524,-120
12525,-146
12526,-146
12527,-130
12528,-122
12529,-118
12530,-106
12531,-87
12532,-82
12533,-80
12534,-59
12535,-42
12536,-44
12537,-54
12538,-68
12539,-75
12540,-61
12541,-47
12542,-37
12543,-35
12544,-40
12545,-40
12546,28
12547,241
12548,605
12549,912
12550,687
12551,-182
12552,-737
12553,-378
12554,-40
12555,-156
12556,-167
12557,-70
12558,-94
12559,-106
12560,-56
12561,-49
12562,-61
12563,-63
12564,-96
12565,-122
12566,-94
12567,-66
12568,-66
12569,-49
12570,-30
12571,-30
12572,-28
12573,-9
12574,-4
12575,2
12576,26
12577,44
12578,63
12579,82
12580,85
12581,80
12582,54
12583,4
12584,-42
12585,-85
12586,-144
12587,-189
12588,-215
12589,-264
12590,-309
12591,-307
12592,-290
12593,-286
12594,-269
12595,-250
12596,-245
12597,-236
12598,-219
12599,-205
12600,-189
12601,-177
12602,-174
12603,-170
12604,-163
12605,-151
12606,-137
12607,-127
12608,-130
12609,-137
12610,-132
12611,-122
12612,-113
12613,-106
12614,-115
12615,-134
12616,-134
12617,-118
12618,-106
12619,-99
12620,-96
12621,-104
12622,-108
12623,-94
12624,-80
12625,-70
12626,-66
12627,-70
12628,-80
12629,-70
12630,-52
12631,-47
12632,-42
12633,-42
12634,-56
12635,-56
12636,-37
12637,-26
12638,-23
12639,-40
12640,-94
12641,-132
12642,-111
12643,-85
12644,-73
12645,-59
12646,-63
12647,-75
12648,-66
12649,-54
12650,-63
12651,-70
12652,-82
12653,-92
12654,-87
12655,-104
12656,-144
12657,-146
12658,-122
12659,-63
12660,141
12661,496
12662,773
12663,550
12664,-262
12665,-754
12666,-378
12667,-59
12668,-179
12669,-182
12670,-85
12671,-111
12672,-125
12673,-78
12674,-61
12675,-66
12676,-49
12677,-35
12678,-35
12679,-40
12680,-28
12681,-7
12682,2
12683,2
12684,2
12685,4
12686,14
12687,23
12688,37
12689,61
12690,82
12691,94
12692,111
12693,122
12694,113
12695,96
12696,70
12697,21
12698,-37
12699,-89
12700,-139
12701,-177
12702,-191
12703,-205
12704,-217
12705,-215
12706,-205
12707,-196
12708,-179
12709,-167
12710,-167
12711,-177
12712,-170
12713,-151
12714,-139
12715,-146
12716,-186
12717,-219
12718,-203
12719,-179
12720,-184
12721,-205
12722,-234
12723,-236
12724,-219
12725,-210
12726,-198
12727,-182
12728,-174
12729,-179
12730,-174
12731,-158
12732,-144
12733,-132
12734,-125
12735,-127
12736,-130
12737,-118
12738,-104
12739,-94
12740,-82
12741,-75
12742,-89
12743,-101
12744,-92
12745,-75
12746,-68
12747,-70
12748,-75
12749,-68
12750,-54
12751,-44
12752,-37
12753,-35
12754,-44
12755,-49
12756,-35
12757,-23
12758,-18
12759,-21
12760,-35
12761,-35
12762,-9
12763,9
12764,14
12765,23
12766,16
12767,-4
12768,-14
12769,-11
12770,-21
12771,-37
12772,-42
12773,-44
12774,-59
12775,-73
12776,-52
12777,68
12778,345
12779,683
12780,751
12781,186
12782,-602
12783,-640
12784,-179
12785,-108
12786,-229
12787,-174
12788,-132
12789,-151
12790,-132
12791,-108
12792,-120
12793,-132
12794,-118
12795,-120
12796,-130
12797,-113
12798,-96
12799,-94
12800,-75
12801,-52
12802,-37
12803,-18
12804,7
12805,21
12806,28
12807,35
12808,49
12809,73
12810,92
12811,92
12812,87
12813,78
12814,47
12815,4
12816,-37
12817,-89
12818,-134
12819,-163
12820,-184
12821,-193
12822,-186
12823,-179
12824,-179
12825,-174
12826,-167
12827,-151
12828,-130
12829,-120
12830,-120
12831,-120
12832,-113
12833,-104
12834,-92
12835,-85
12836,-85
12837,-94
12838,-106
12839,-120
12840,-118
12841,-104
12842,-104
12843,-113
12844,-115
12845,-104
12846,-92
12847,-85
12848,-80
12849,-82
12850,-89
12851,-89
12852,-113
12853,-151
12854,-144
12855,-127
12856,-144
12857,-139
12858,-115
12859,-106
12860,-99
12861,-113
12862,-165
12863,-186
12864,-151
12865,-130
12866,-130
12867,-122
12868,-125
12869,-127
12870,-120
12871,-127
12872,-130
12873,-115
12874,-118
12875,-122
12876,-108
12877,-108
12878,-120
12879,-108
12880,-96
12881,-101
12882,-87
12883,-66
12884,-68
12885,-85
12886,-94
12887,-96
12888,-89
12889,-78
12890,-66
12891,-61
12892,-63
12893,-59
12894,9
12895,226
12896,595
12897,858
12898,565
12899,-276
12900,-699
12901,-307
12902,-49
12903,-200
12904,-198
12905,-99
12906,-132
12907,-148
12908,-99
12909,-87
12910,-99
12911,-80
12912,-68
12913,-68
12914,-52
12915,-33
12916,-23
12917,-14
12918,-16
12919,-33
12920,-16
12921,21
12922,37
12923,56
12924,87
12925,101
12926,115
12927,134
12928,139
12929,134
12930,130
12931,80
12932,-9
12933,-73
12934,-113
12935,-177
12936,-217
12937,-219
12938,-234
12939,-245
12940,-236
12941,-217
12942,-203
12943,-186
12944,-174
12945,-170
12946,-158
12947,-144
12948,-127
12949,-115
12950,-111
12951,-113
12952,-113
12953,-106
12954,-94
12955,-87
12956,-87
12957,-96
12958,-99
12959,-89
12960,-80
12961,-73
12962,-68
12963,-73
12964,-80
12965,-73
12966,-73
12967,-87
12968,-87
12969,-78
12970,-87
12971,-87
12972,-68
12973,-56
12974,-49
12975,-49
12976,-59
12977,-61
12978,-44
12979,-33
12980,-26
12981,-23
12982,-40
12983,-68
12984,-92
12985,-85
12986,-66
12987,-63
12988,-75
12989,-94
12990,-101
12991,-89
12992,-80
12993,-85
12994,-89
12995,-82
12996,-68
12997,-56
12998,-52
12999,-63
13000,-92
13001,-139
13002,-189
13003,-179
13004,-141
13005,-139
13006,-141
13007,-132
13008,-130
13009,-115
13010,-54
13011,115
13012,442
13013,761
13014,607
13015,-186
13016,-763
13017,-487
13018,-132
13019,-186
13020,-196
13021,-104
13022,-113
13023,-125
13024,-89
13025,-75
13026,-75
13027,-61
13028,-47
13029,-35
13030,-35
13031,-44
13032,-37
13033,-18
13034,-2
13035,11
13036,30
13037,56
13038,82
13039,96
13040,111
13041,137
13042,151
13043,160
13044,179
13045,182
13046,163
13047,141
13048,111
13049,37
13050,-49
13051,-101
13052,-130
13053,-163
13054,-184
13055,-182
13056,-170
13057,-158
13058,-156
13059,-156
13060,-146
13061,-130
13062,-120
13063,-130
13064,-137
13065,-134
13066,-132
13067,-120
13068,-104
13069,-96
13070,-92
13071,-101
13072,-113
13073,-104
13074,-92
13075,-85
13076,-85
13077,-122
13078,-177
13079,-172
13080,-141
13081,-134
13082,-125
13083,-115
13084,-132
13085,-132
13086,-108
13087,-96
13088,-92
13089,-85
13090,-94
13091,-101
13092,-78
13093,-63
13094,-73
13095,-92
13096,-108
13097,-101
13098,-85
13099,-80
13100,-68
13101,-61
13102,-82
13103,-106
13104,-99
13105,-89
13106,-82
13107,-66
13108,-68
13109,-70
13110,-54
13111,-42
13112,-44
13113,-61
13114,-94
13115,-122
13116,-120
13117,-99
13118,-87
13119,-87
13120,-87
13121,-70
13122,16
13123,269
13124,647
13125,839
13126,411
13127,-477
13128,-808
13129,-380
13130,-153
13131,-243
13132,-182
13133,-101
13134,-141
13135,-141
13136,-96
13137,-92
13138,-96
13139,-70
13140,-54
13141,-54
13142,-42
13143,-21
13144,-11
13145,0
13146,7
13147,-18
13148,-42
13149,-14
13150,23
13151,42
13152,68
13153,89
13154,94
13155,108
13156,125
13157,125
13158,104
13159,61
13160,4
13161,-47
13162,-101
13163,-144
13164,-163
13165,-179
13166,-193
13167,-203
13168,-203
13169,-189
13170,-167
13171,-153
13172,-146
13173,-141
13174,-134
13175,-120
13176,-106
13177,-101
13178,-96
13179,-101
13180,-122
13181,-151
13182,-156
13183,-134
13184,-127
13185,-139
13186,-146
13187,-134
13188,-118
13189,-111
13190,-118
13191,-134
13192,-151
13193,-144
13194,-125
13195,-113
13196,-104
13197,-104
13198,-113
13199,-106
13200,-85
13201,-73
13202,-68
13203,-66
13204,-73
13205,-78
13206,-63
13207,-47
13208,-44
13209,-47
13210,-49
13211,-54
13212,-47
13213,-33
13214,-23
13215,-18
13216,-44
13217,-87
13218,-96
13219,-89
13220,-113
13221,-137
13222,-134
13223,-141
13224,-148
13225,-132
13226,-108
13227,-104
13228,-101
13229,-21
13230,229
13231,626
13232,877
13233,505
13234,-378
13235,-735
13236,-316
13237,-85
13238,-170
13239,-101
13240,-28
13241,-75
13242,-87
13243,-56
13244,-66
13245,-99
13246,-122
13247,-125
13248,-118
13249,-108
13250,-89
13251,-75
13252,-68
13253,-42
13254,-18
13255,-18
13256,-9
13257,21
13258,40
13259,59
13260,96
13261,108
13262,106
13263,127
13264,130
13265,104
13266,78
13267,37
13268,-26
13269,-82
13270,-130
13271,-160
13272,-165
13273,-179
13274,-198
13275,-196
13276,-184
13277,-172
13278,-153
13279,-134
13280,-134
13281,-134
13282,-122
13283,-111
13284,-101
13285,-89
13286,-92
13287,-106
13288,-115
13289,-106
13290,-92
13291,-85
13292,-89
13293,-104
13294,-106
13295,-99
13296,-89
13297,-82
13298,-85
13299,-130
13300,-174
13301,-160
13302,-130
13303,-125
13304,-120
13305,-118
13306,-130
13307,-125
13308,-106
13309,-92
13310,-85
13311,-104
13312,-141
13313,-144
13314,-113
13315,-99
13316,-104
13317,-99
13318,-85
13319,-85
13320,-89
13321,-66
13322,-47
13323,-61
13324,-87
13325,-96
13326,-87
13327,-63
13328,-49
13329,-52
13330,-56
13331,-56
13332,-42
13333,30
13334,250
13335,628
13336,943
13337,704
13338,-177
13339,-725
13340,-375
13341,-54
13342,-146
13343,-125
13344,-30
13345,-61
13346,-70
13347,-28
13348,-23
13349,-26
13350,-7
13351,-11
13352,-16
13353,2
13354,16
13355,26
13356,35
13357,49
13358,66
13359,68
13360,66
13361,80
13362,85
13363,82
13364,104
13365,127
13366,125
13367,122
13368,111
13369,47
13370,-18
13371,-54
13372,-108
13373,-177
13374,-212
13375,-245
13376,-274
13377,-304
13378,-345
13379,-345
13380,-309
13381,-300
13382,-304
13383,-304
13384,-300
13385,-281
13386,-252
13387,-238
13388,-231
13389,-222
13390,-215
13391,-205
13392,-186
13393,-172
13394,-170
13395,-174
13396,-170
13397,-158
13398,-144
13399,-134
13400,-134
13401,-144
13402,-144
13403,-130
13404,-111
13405,-101
13406,-96
13407,-104
13408,-106
13409,-94
13410,-82
13411,-75
13412,-66
13413,-68
13414,-85
13415,-99
13416,-99
13417,-89
13418,-78
13419,-78
13420,-87
13421,-78
13422,-66
13423,-66
13424,-59
13425,-40
13426,-42
13427,-44
13428,-21
13429,-2
13430,-4
13431,-16
13432,-35
13433,-47
13434,-33
13435,-18
13436,-14
13437,-14
13438,-42
13439,-94
13440,-70
13441,106
13442,442
13443,817
13444,827
13445,104
13446,-697
13447,-612
13448,-174
13449,-170
13450,-234
13451,-139
13452,-125
13453,-158
13454,-132
13455,-108
13456,-113
13457,-104
13458,-87
13459,-78
13460,-61
13461,-44
13462,-35
13463,-23
13464,-7
13465,9
13466,33
13467,56
13468,70
13469,94
13470,115
13471,132
13472,156
13473,174
13474,172
13475,160
13476,130
13477,85
13478,21
13479,-63
13480,-144
13481,-186
13482,-217
13483,-252
13484,-269
13485,-269
13486,-271
13487,-264
13488,-248
13489,-241
13490,-236
13491,-224
13492,-215
13493,-200
13494,-179
13495,-170
13496,-172
13497,-165
13498,-156
13499,-148
13500,-137
13501,-125
13502,-130
13503,-137
13504,-134
13505,-125
13506,-115
13507,-111
13508,-120
13509,-158
13510,-184
13511,-184
13512,-182
13513,-174
13514,-186
13515,-236
13516,-257
13517,-222
13518,-198
13519,-193
13520,-179
13521,-177
13522,-184
13523,-170
13524,-146
13525,-137
13526,-125
13527,-122
13528,-132
13529,-122
13530,-101
13531,-92
13532,-85
13533,-80
13534,-87
13535,-82
13536,-66
13537,-54
13538,-49
13539,-47
13540,-54
13541,-61
13542,-61
13543,-63
13544,-63
13545,-47
13546,-47
13547,-52
13548,-35
13549,-26
13550,-35
13551,-44
13552,-44
13553,-47
13554,-44
13555,-33
13556,-21
13557,-18
13558,-18
13559,30
13560,219
13561,581
13562,924
13563,806
13564,7
13565,-638
13566,-371
13567,0
13568,-99
13569,-139
13570,-37
13571,-54
13572,-82
13573,-56
13574,-78
13575,-130
13576,-127
13577,-101
13578,-96
13579,-89
13580,-63
13581,-47
13582,-42
13583,-26
13584,-30
13585,-63
13586,-52
13587,-21
13588,-18
13589,-9
13590,11
13591,16
13592,30
13593,52
13594,44
13595,30
13596,16
13597,-28
13598,-87
13599,-141
13600,-191
13601,-229
13602,-245
13603,-260
13604,-271
13605,-271
13606,-269
13607,-278
13608,-276
13609,-260
13610,-250
13611,-243
13612,-226
13613,-210
13614,-193
13615,-182
13616,-177
13617,-177
13618,-167
13619,-153
13620,-141
13621,-132
13622,-132
13623,-139
13624,-137
13625,-127
13626,-118
13627,-111
13628,-106
13629,-113
13630,-118
13631,-106
13632,-92
13633,-85
13634,-82
13635,-85
13636,-92
13637,-82
13638,-73
13639,-92
13640,-139
13641,-170
13642,-167
13643,-151
13644,-137
13645,-125
13646,-113
13647,-111
13648,-120
13649,-118
13650,-96
13651,-85
13652,-78
13653,-85
13654,-132
13655,-174
13656,-151
13657,-122
13658,-122
13659,-120
13660,-141
13661,-191
13662,-191
13663,-151
13664,-141
